scenario_name,family,graph_path,graph_relpath,source_file,window_start,window_end,num_nodes,num_edges,num_node_features,num_edge_features,num_labeled_nodes,num_positive_nodes,num_negative_nodes,num_unknown_nodes
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_011500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_011500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:15:00,2011-08-15T01:20:00,2983,3000,24,11,5,1,4,2978
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_012000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_012000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:20:00,2011-08-15T01:25:00,3283,3256,24,11,5,1,4,3278
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_012500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_012500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:25:00,2011-08-15T01:30:00,3243,3245,24,11,7,1,6,3236
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_013000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_013000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:30:00,2011-08-15T01:35:00,3712,4030,24,11,7,1,6,3705
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_013500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_013500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:35:00,2011-08-15T01:40:00,2988,2975,24,11,5,1,4,2983
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_014000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_014000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:40:00,2011-08-15T01:45:00,3107,3129,24,11,5,1,4,3102
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_014500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_014500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:45:00,2011-08-15T01:50:00,3047,3066,24,11,5,1,4,3042
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_015000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_015000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:50:00,2011-08-15T01:55:00,2979,2997,24,11,5,1,4,2974
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_015500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_015500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T01:55:00,2011-08-15T02:00:00,3687,3728,24,11,6,1,5,3681
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_020000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_020000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:00:00,2011-08-15T02:05:00,3453,3488,24,11,6,1,5,3447
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_020500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_020500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:05:00,2011-08-15T02:10:00,3201,3173,24,11,5,1,4,3196
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_021000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_021000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:10:00,2011-08-15T02:15:00,3734,3737,24,11,5,1,4,3729
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_021500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_021500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:15:00,2011-08-15T02:20:00,2997,2982,24,11,7,2,5,2990
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_022000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_022000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:20:00,2011-08-15T02:25:00,3021,3022,24,11,5,1,4,3016
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_022500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_022500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:25:00,2011-08-15T02:30:00,3108,3117,24,11,5,1,4,3103
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_023000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_023000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:30:00,2011-08-15T02:35:00,3197,3185,24,11,5,1,4,3192
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_023500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_023500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:35:00,2011-08-15T02:40:00,3139,3137,24,11,5,1,4,3134
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_024000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_024000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:40:00,2011-08-15T02:45:00,3209,3207,24,11,5,1,4,3204
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_024500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_024500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:45:00,2011-08-15T02:50:00,3025,3013,24,11,6,1,5,3019
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_025000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_025000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:50:00,2011-08-15T02:55:00,2982,2971,24,11,6,1,5,2976
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_025500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_025500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T02:55:00,2011-08-15T03:00:00,3008,2990,24,11,6,1,5,3002
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_030000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_030000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:00:00,2011-08-15T03:05:00,3432,3458,24,11,5,1,4,3427
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_030500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_030500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:05:00,2011-08-15T03:10:00,3243,3231,24,11,5,1,4,3238
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_031000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_031000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:10:00,2011-08-15T03:15:00,3267,3273,24,11,6,1,5,3261
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_031500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_031500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:15:00,2011-08-15T03:20:00,3151,3139,24,11,6,2,4,3145
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_032000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_032000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:20:00,2011-08-15T03:25:00,3129,3108,24,11,5,1,4,3124
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_032500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_032500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:25:00,2011-08-15T03:30:00,3062,3059,24,11,5,1,4,3057
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_033000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_033000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:30:00,2011-08-15T03:35:00,3140,3122,24,11,5,1,4,3135
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_033500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_033500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:35:00,2011-08-15T03:40:00,2945,2920,24,11,5,1,4,2940
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_034000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_034000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:40:00,2011-08-15T03:45:00,3285,3286,24,11,5,1,4,3280
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_034500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_034500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:45:00,2011-08-15T03:50:00,2978,2949,24,11,5,1,4,2973
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_035000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_035000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:50:00,2011-08-15T03:55:00,3075,3074,24,11,5,1,4,3070
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_035500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_035500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T03:55:00,2011-08-15T04:00:00,3120,3110,24,11,6,1,5,3114
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_040000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_040000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:00:00,2011-08-15T04:05:00,3146,3179,24,11,6,1,5,3140
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_040500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_040500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:05:00,2011-08-15T04:10:00,4063,4322,24,11,7,1,6,4056
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_041000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_041000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:10:00,2011-08-15T04:15:00,3208,3197,24,11,5,1,4,3203
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_041500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_041500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:15:00,2011-08-15T04:20:00,3344,3343,24,11,7,2,5,3337
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_042000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_042000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:20:00,2011-08-15T04:25:00,3497,3492,24,11,6,1,5,3491
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_042500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_042500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:25:00,2011-08-15T04:30:00,3205,3207,24,11,5,1,4,3200
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_043000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_043000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:30:00,2011-08-15T04:35:00,4383,4672,24,11,7,1,6,4376
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_043500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_043500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:35:00,2011-08-15T04:40:00,3450,3476,24,11,5,1,4,3445
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_044000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_044000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:40:00,2011-08-15T04:45:00,3291,3282,24,11,5,1,4,3286
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_044500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_044500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:45:00,2011-08-15T04:50:00,3077,3084,24,11,5,1,4,3072
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_045000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_045000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:50:00,2011-08-15T04:55:00,3318,3315,24,11,6,1,5,3312
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_045500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_045500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T04:55:00,2011-08-15T05:00:00,3203,3181,24,11,6,1,5,3197
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_050000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_050000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:00:00,2011-08-15T05:05:00,3074,3103,24,11,5,1,4,3069
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_050500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_050500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:05:00,2011-08-15T05:10:00,3106,3109,24,11,5,1,4,3101
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_051000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_051000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:10:00,2011-08-15T05:15:00,3287,3310,24,11,5,1,4,3282
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_051500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_051500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:15:00,2011-08-15T05:20:00,3190,3214,24,11,6,2,4,3184
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_052000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_052000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:20:00,2011-08-15T05:25:00,3922,4361,24,11,7,1,6,3915
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_052500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_052500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:25:00,2011-08-15T05:30:00,3209,3221,24,11,5,1,4,3204
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_053000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_053000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:30:00,2011-08-15T05:35:00,3069,3082,24,11,5,1,4,3064
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_053500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_053500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:35:00,2011-08-15T05:40:00,3097,3103,24,11,6,1,5,3091
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_054000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_054000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:40:00,2011-08-15T05:45:00,3151,3159,24,11,5,1,4,3146
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_054500.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_054500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:45:00,2011-08-15T05:50:00,3228,3211,24,11,5,1,4,3223
CTU-Malware-Capture-Botnet-44,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_055000.pt,CTU-Malware-Capture-Botnet-44\CTU-Malware-Capture-Botnet-44__20110815_055000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-44/capture20110812.binetflow,2011-08-15T05:50:00,2011-08-15T05:55:00,3310,3304,24,11,6,1,5,3304
